id,sumodb_id,nsk_id,ring_name,current_rank,heya,birthday,height,weight,debut,retirement
1684,7982,0,Nakachi,,Asahiyama,1954-01-03T00:00:00Z,185.0,80.0,197207,1979-07-01T00:00:00Z
1941,5262,0,Tomonoshima Naoyuki#,,Asahiyama,1957-01-03T00:00:00Z,182.0,82.0,197509,1976-09-01T00:00:00Z
1052,7474,0,Terashima,,Futagoyama,1964-12-08T00:00:00Z,186.5,114.0,198003,1984-01-01T00:00:00Z
3063,12740,0,Tanaka Yuta,,Sakaigawa,1999-06-29T00:00:00Z,171.0,103.0,202203,2022-07-01T00:00:00Z
240,12611,4002,Naya,Makushita 53 West,Otake,1998-01-10T00:00:00Z,185.0,150.0,202003,
6547,7335,0,Narutonada,,Miyagino,1969-04-14T00:00:00Z,177.5,84.0,198503,1986-09-01T00:00:00Z
669,2909,0,Sakigake Takeshi,,Shibatayama,1986-04-05T00:00:00Z,180.0,155.3,200305,2022-03-01T00:00:00Z
4910,77,0,Yutakafuji Tsukasa,,Tokitsukaze,1970-04-14T00:00:00Z,186.0,179.0,198603,2000-11-01T00:00:00Z
4435,11781,0,Kato Ryuja,,Musashigawa,1993-05-04T00:00:00Z,179.0,155.0,200905,2010-01-01T00:00:00Z
7942,5204,0,Terada,,Takasago,1950-09-16T00:00:00Z,,,196905,1970-05-01T00:00:00Z
771,1509,0,Kiyonomine Minoru#,,Isegahama,1959-12-06T00:00:00Z,178.5,105.0,197911,1989-03-01T00:00:00Z
8377,10846,0,Yamatogawa,,Magaki,1943-07-08T00:00:00Z,,,196005,1965-03-01T00:00:00Z
3590,669,0,Wakafubuki Daisuke,,Matsugane,1981-05-18T00:00:00Z,182.0,148.5,199703,2006-03-01T00:00:00Z
5179,417,0,Kotoyamada Masaki,,Sadogatake,1976-07-28T00:00:00Z,186.0,111.0,199203,1998-07-01T00:00:00Z
8230,11214,0,Chikuzen,,Sadogatake,1939-01-05T00:00:00Z,,,196003,1964-07-01T00:00:00Z
994,4306,0,Ofuji Keiji,,Kokonoe,1958-08-26T00:00:00Z,193.5,142.0,197409,1986-01-01T00:00:00Z
6700,7354,0,Kotoichiba,,Sadogatake,1970-09-08T00:00:00Z,,,198603,1987-09-01T00:00:00Z
8527,11710,0,Komanishiki,,-,0001-01-01T00:00:00Z,,,196501,1965-05-01T00:00:00Z
8371,11407,0,Iwateyama,,Takasago,1944-09-29T00:00:00Z,,,196103,1964-01-01T00:00:00Z
74,12664,4055,Atamifuji,Maegashira 1 West,Isegahama,1997-04-24T15:00:00Z,186.0,183.0,202011,
6468,6666,0,Shimazaki,,Kitanoumi,1971-05-25T00:00:00Z,175.2,97.0,198703,1988-09-01T00:00:00Z
6417,2022,0,Matsunohana Harumi,,Dewanoumi,1973-09-29T00:00:00Z,182.0,90.0,198903,1990-03-01T00:00:00Z
6111,2428,0,Hakuyuyama Yuji,,Kagamiyama,1977-07-06T00:00:00Z,178.0,121.0,199303,1993-09-01T00:00:00Z
5112,620,0,Takewaka Keisuke,,Kitanoumi,1980-02-18T00:00:00Z,174.0,130.0,199503,1999-09-01T00:00:00Z
6761,7558,0,Oshikaze Hiroaki#,,Oshiogawa,1967-03-07T00:00:00Z,171.6,89.0,198203,1985-05-01T00:00:00Z
6982,2659,0,Hattori Tsutomu,,Nakamura,1979-04-18T00:00:00Z,177.0,100.0,199503,1995-05-01T00:00:00Z
3806,725,0,Tochiryuzan Takehiro,,Kasugano,1980-05-16T00:00:00Z,177.0,106.5,199603,2002-11-01T00:00:00Z
740,1610,0,Tochitensho,,Kasugano,1963-02-15T00:00:00Z,177.5,114.0,197803,1989-05-01T00:00:00Z
2880,8716,0,Tamahayate,,Kataonami,1943-03-27T00:00:00Z,,,196001,1967-03-01T00:00:00Z
5352,2750,0,Asaueda Tetsuya,,Wakamatsu,1981-06-10T00:00:00Z,174.0,96.0,199703,1998-01-01T00:00:00Z
4515,7126,0,Wakaryoma Ryuji,,Onomatsu,1991-07-29T00:00:00Z,178.0,118.0,200703,2008-07-01T00:00:00Z
3004,4215,0,Tarumi Masao,,Hanakago,1938-10-20T00:00:00Z,177.0,83.0,195409,1962-01-01T00:00:00Z
6671,7194,0,Tainofuji,,Kumagatani,1967-02-25T00:00:00Z,176.0,125.0,198203,1988-01-01T00:00:00Z
5672,2570,0,Hokutohana Tsutomu,,Hakkaku,1978-11-22T00:00:00Z,187.7,115.5,199403,1996-05-01T00:00:00Z
1824,8128,0,Echigo,,Tokitsukaze,1961-03-23T00:00:00Z,181.5,88.0,197609,1978-05-01T00:00:00Z
8102,10852,0,Tokiwaryu,,-,0001-01-01T00:00:00Z,,,196401,1966-05-01T00:00:00Z
1754,8055,0,Dewayu,,Dewanoumi,1951-11-14T00:00:00Z,186.0,95.0,196705,1977-07-01T00:00:00Z
6263,1695,0,Yokota,,Kokonoe,1969-07-20T00:00:00Z,183.5,118.0,198803,1991-03-01T00:00:00Z
2350,8381,0,Mutsuteru,,Kasugano,1947-03-12T00:00:00Z,179.0,89.0,196203,1971-01-01T00:00:00Z
7547,10531,0,Hayatonishiki,,-,0001-01-01T00:00:00Z,,,195409,1959-01-01T00:00:00Z
5683,2066,0,Sugino Kazuaki,,Oshiogawa,1974-04-14T00:00:00Z,180.0,127.5,199003,1995-01-01T00:00:00Z
2328,8593,0,Tokitsuryu,,Tokitsukaze,1948-05-24T00:00:00Z,179.0,88.0,196403,1971-05-01T00:00:00Z
4971,416,0,Obamayama Mitsuo,,Kokonoe,1977-07-19T00:00:00Z,184.7,103.5,199305,2000-01-01T00:00:00Z
5028,434,0,Endo Masaaki,,Musashigawa,1978-05-02T00:00:00Z,184.5,142.5,199505,2000-01-01T00:00:00Z
1714,7991,0,Kotohayato Hiroyuki#,,Sadogatake,1958-04-02T00:00:00Z,184.8,91.0,197703,1978-07-01T00:00:00Z
1651,7995,0,Kotoaoi,,Sadogatake,1962-12-31T00:00:00Z,173.0,94.0,197803,1979-05-01T00:00:00Z
1739,8065,0,Raiko,,Tatsunami,1956-07-18T00:00:00Z,170.0,75.0,197301,1977-09-01T00:00:00Z
2875,8497,0,Tosanishiki,,Tanigawa,1947-06-30T00:00:00Z,173.0,77.0,196401,1968-05-01T00:00:00Z
6617,7677,0,Tominaga,,Fujishima,1970-03-17T00:00:00Z,,,198503,1986-01-01T00:00:00Z
4231,1237,0,Miura Wataru,,Kasugano,1986-05-10T00:00:00Z,175.0,130.5,200203,2014-03-01T00:00:00Z
2987,5799,0,Aranoumi Jun#,,Dewanoumi,1944-04-07T00:00:00Z,,,196005,1963-07-01T00:00:00Z
4419,7242,0,Ohifuji Takumi,,Isegahama,1991-10-02T00:00:00Z,176.0,136.2,200705,2010-11-01T00:00:00Z
4272,12035,0,Kidai Tomohiro,,Otake,1991-10-24T00:00:00Z,173.0,133.0,201209,2013-07-01T00:00:00Z
2234,6836,0,Suwahibiki,,Isenoumi,1953-07-18T00:00:00Z,180.0,79.0,196903,1972-09-01T00:00:00Z
4406,9100,0,Sadanosho Takuya,,Sakaigawa,1993-01-21T00:00:00Z,177.0,91.6,200803,2010-11-01T00:00:00Z
707,12381,0,Fujiibuki Yoshito,,Nishonoseki,2001-08-08T00:00:00Z,172.0,132.0,201703,2022-09-01T00:00:00Z
2582,8518,0,Higashijima,,Nishonoseki,1944-07-15T00:00:00Z,,,196305,1969-05-01T00:00:00Z
5721,1398,0,Nanfu Kenzo,,Takasago,1970-01-22T00:00:00Z,178.5,126.5,199009,1996-09-01T00:00:00Z
5739,2102,0,Tendoriki Toranosuke,,Izutsu,1974-10-10T00:00:00Z,199.0,182.0,199003,1996-11-01T00:00:00Z
4456,11831,0,Hayatemune Kenshu,,Oitekaze,1994-05-30T00:00:00Z,173.0,95.0,201003,2010-07-01T00:00:00Z
8782,11173,0,Chiganobori,,-,0001-01-01T00:00:00Z,,,195901,1959-03-01T00:00:00Z
6753,7530,0,Wakatsuryu JuN,,Futagoyama,1967-06-17T00:00:00Z,173.0,90.0,198303,1985-11-01T00:00:00Z
6952,985,0,Kan Seiki,,Kokonoe,1982-04-02T00:00:00Z,186.0,77.0,199905,1999-07-01T00:00:00Z
2256,9005,0,Onishi,,Kasugano,1957-09-30T00:00:00Z,174.0,74.0,197109,1973-09-01T00:00:00Z
8189,11529,0,Yuba,,-,0001-01-01T00:00:00Z,,,196205,1965-09-01T00:00:00Z
5291,2479,0,Minaminofuji Ryuya,,Nakamura,1978-03-30T00:00:00Z,180.0,83.5,199303,1998-01-01T00:00:00Z
2129,5256,0,Miyazaki,,Kasugano,1957-06-02T00:00:00Z,170.0,70.0,197303,1974-09-01T00:00:00Z
4637,130,0,Kaido Yasuhiro,,Tomozuna,1975-10-24T00:00:00Z,177.5,150.0,199803,2006-09-01T00:00:00Z
5280,2704,0,Wakamusashi Kazuki,,Musashigawa,1980-10-25T00:00:00Z,179.0,106.5,199603,1997-11-01T00:00:00Z
671,11971,0,Jokoryu Takayuki,,Kise,1988-08-07T00:00:00Z,187.0,162.4,201105,2022-09-01T00:00:00Z
5046,711,0,Daisuruga Kaede,,Asahiyama,1980-08-01T00:00:00Z,173.0,104.0,199603,1999-05-01T00:00:00Z
1302,5130,0,Maedahana Taro,,Takadagawa,1957-01-13T00:00:00Z,182.0,118.0,197303,1984-03-01T00:00:00Z
5018,810,0,Ueyama Takayuki,,Michinoku,1982-04-11T00:00:00Z,177.0,84.5,199803,2000-05-01T00:00:00Z
3407,12012,0,Rikiyushi Sho,,Minezaki,1996-08-02T00:00:00Z,179.5,94.3,201203,2017-05-01T00:00:00Z
2458,3995,0,Kainoyama Isamu,,Dewanoumi,1940-06-28T00:00:00Z,172.0,120.0,195605,1970-01-01T00:00:00Z
1337,4199,0,Matsunishiki Tsuneichi,,Nakamura,1928-12-20T00:00:00Z,174.0,107.0,194706,1960-09-01T00:00:00Z
1019,4105,0,Aobayama Hirotoshi,,Kise,1950-04-03T00:00:00Z,187.0,120.0,196811,1982-09-01T00:00:00Z
2503,5568,0,Daisei#,,Futagoyama,1947-08-24T00:00:00Z,,,196411,1968-09-01T00:00:00Z
6792,7629,0,Honda Takao,,Magaki,1968-05-12T00:00:00Z,174.0,82.0,198403,1985-09-01T00:00:00Z
3104,12145,0,Sorakaze Hiroki,,Oguruma,1998-12-28T00:00:00Z,172.0,84.0,201403,2021-03-01T00:00:00Z
3443,11816,0,Shironofuji Ryo,,Isegahama,1991-08-10T00:00:00Z,183.0,156.0,200911,2017-05-01T00:00:00Z
8563,11582,0,Yamaizumi,,-,0001-01-01T00:00:00Z,,,196209,1963-09-01T00:00:00Z
5368,1627,0,Kyokukoyama Junya#,,Oshima,1968-05-28T00:00:00Z,182.0,125.0,198403,1997-09-01T00:00:00Z
1828,8094,0,Fujiarashi,,Kokonoe,1956-11-05T00:00:00Z,181.0,84.0,197303,1978-05-01T00:00:00Z
3837,70,0,Kitazakura Hidetoshi,,Kitanoumi,1971-12-15T00:00:00Z,189.0,167.5,198703,2010-03-01T00:00:00Z
1452,5034,0,Tachiasahi Hirotake#,,Tatsunami,1961-01-24T00:00:00Z,174.0,94.0,197603,1984-07-01T00:00:00Z
8830,11273,0,Kusuda,,-,0001-01-01T00:00:00Z,,,195907,1959-09-01T00:00:00Z
5088,993,0,Yoronmaru Kitao,,Shibatayama,1984-01-05T00:00:00Z,,,199907,2000-05-01T00:00:00Z
3154,12081,0,Kotokantetsu Daisuke,,Sadogatake,1998-02-28T00:00:00Z,175.0,111.0,201303,2021-01-01T00:00:00Z
5306,1288,0,Kotobeppu Yohei,,Sadogatake,1965-10-17T00:00:00Z,178.0,183.0,198103,1997-11-01T00:00:00Z
5598,1608,0,Asahimine Shigeru#,,Oshima,1964-02-19T00:00:00Z,173.0,93.0,198101,1993-09-01T00:00:00Z
7417,5663,0,Kotowaka Yoshio,,Sadogatake,1934-05-10T00:00:00Z,,,195109,1963-03-01T00:00:00Z
7181,2003,0,Tokachidake#,,Kagamiyama,1963-10-01T00:00:00Z,,,198201,1982-09-01T00:00:00Z
4846,546,0,Hikarikaze Yuichiro,,Oguruma,1979-03-25T00:00:00Z,175.0,110.5,199605,2001-09-01T00:00:00Z
1135,7285,0,Tochinobori Hidefumi#,,Takasago,1961-12-10T00:00:00Z,179.7,103.5,197703,1987-05-01T00:00:00Z
6247,2092,0,Isanishiki Ryo,,Onaruto,1974-06-26T00:00:00Z,183.0,84.0,199003,1991-09-01T00:00:00Z
2061,8303,0,Ogura,,Kasugano,1956-02-13T00:00:00Z,,,197403,1975-05-01T00:00:00Z
7713,10973,0,Fukunoyama,,-,0001-01-01T00:00:00Z,,,195703,1960-05-01T00:00:00Z
4848,279,0,Shikinohana Kenji,,Shikihide,1976-07-30T00:00:00Z,174.5,124.5,199203,2001-05-01T00:00:00Z
5594,1740,0,Izumiyama,,Kitanoumi,1972-10-22T00:00:00Z,176.0,95.0,198803,1991-09-01T00:00:00Z
7728,10972,0,Onogaya,,-,0001-01-01T00:00:00Z,,,195703,1958-03-01T00:00:00Z
4320,5943,0,Kaishin Kikuzo,,Tomozuna,1986-06-17T00:00:00Z,185.0,160.8,200401,2012-03-01T00:00:00Z
6349,1638,0,Omusashi Norikazu#,,Musashigawa,1967-02-16T00:00:00Z,191.0,130.0,198203,1989-11-01T00:00:00Z
4960,705,0,Kyokutaisho Katsutoshi,,Oshima,1979-02-19T00:00:00Z,174.0,103.5,199403,1999-11-01T00:00:00Z
617,12511,0,Roman Chikara,,Tatsunami,2001-04-24T00:00:00Z,172.0,144.0,201805,2023-01-01T00:00:00Z
1076,238,0,Umenosato Shoji,,Takasago,1964-05-03T00:00:00Z,190.6,171.8,198003,2001-01-01T00:00:00Z
4242,5958,0,Naniwaryu Takayuki,,Izutsu,1982-02-24T00:00:00Z,175.5,115.0,200401,2014-05-01T00:00:00Z
2245,6832,0,Kaio,,Kasugano,1942-04-08T00:00:00Z,176.5,107.5,196501,1972-11-01T00:00:00Z
4386,6584,0,Kitagawa Tatsuya,,Irumagawa,1990-06-03T00:00:00Z,180.5,145.6,200603,2011-01-01T00:00:00Z
975,4129,0,Hakuryuyama Norifumi,,Tokitsukaze,1954-07-10T00:00:00Z,178.0,119.0,196909,1983-09-01T00:00:00Z
5735,2088,0,Ohayama Yoshio,,Takadagawa,1975-05-26T00:00:00Z,190.0,142.5,199003,1995-05-01T00:00:00Z
7676,10787,0,Jinryu,,-,0001-01-01T00:00:00Z,,,195603,1961-05-01T00:00:00Z
5261,845,0,Mutetsu Isao,,Michinoku,1982-07-21T00:00:00Z,178.0,90.0,199805,1999-03-01T00:00:00Z
5605,1621,0,Komatsuumi,,Minato,1968-10-25T00:00:00Z,181.3,126.5,198403,1991-01-01T00:00:00Z
8428,11485,0,Takeda,,Tokitsukaze,1945-01-04T00:00:00Z,,,196111,1962-03-01T00:00:00Z
7980,8888,0,Sugano,,-,0001-01-01T00:00:00Z,,,196905,1969-09-01T00:00:00Z
7116,7760,0,Kotoota,,Sadogatake,0001-01-01T00:00:00Z,,,198703,1987-07-01T00:00:00Z
7925,5365,0,Chitosegawa,,-,0001-01-01T00:00:00Z,,,197007,1970-09-01T00:00:00Z
6381,1801,0,Kyokuetsuyama,,Oshima,1971-03-17T00:00:00Z,174.8,111.5,198603,1989-05-01T00:00:00Z
2611,5516,0,Matsukaya# Mitsuyasu,,Takashima,1947-07-25T00:00:00Z,182.0,103.0,196205,1970-05-01T00:00:00Z
4765,6008,0,Wakaikeda Kazumasa,,Magaki,1987-01-30T00:00:00Z,178.0,88.0,200403,2004-11-01T00:00:00Z
6463,1848,0,Toyofuji,,Nakamura,1971-10-19T00:00:00Z,,,198703,1989-03-01T00:00:00Z
4563,6543,0,Nankaio Taihei,,Nakamura,1989-04-14T00:00:00Z,168.5,118.0,200503,2007-05-01T00:00:00Z
2432,8663,0,Watenko#,,Takasago,1950-10-07T00:00:00Z,170.0,113.0,196607,1970-11-01T00:00:00Z
1642,5451,0,Nishiryu,,Kokonoe,1957-04-16T00:00:00Z,185.0,120.0,197603,1979-01-01T00:00:00Z
1930,8175,0,Shinkinoyama#,,Dewanoumi,1952-05-13T00:00:00Z,180.0,75.0,197105,1976-07-01T00:00:00Z
5663,2584,0,Saikairyu Toru,,Dewanoumi,1979-01-06T00:00:00Z,176.0,97.0,199403,1996-09-01T00:00:00Z
8659,10586,0,Hananishiki,,-,0001-01-01T00:00:00Z,,,195805,1960-05-01T00:00:00Z
362,12675,0,Yoshino Suguru,Sandanme 80 West,Futagoyama,2002-12-04T00:00:00Z,180.0,122.0,202103,2023-09-01T00:00:00Z
988,4078,0,Oshio Kenji,,Tokitsukaze,1948-01-04T00:00:00Z,184.5,127.0,196201,1988-01-01T00:00:00Z
4045,360,0,Ogifuji Toshimitsu,,Isegahama,1977-04-23T00:00:00Z,176.0,124.0,199303,2015-05-01T00:00:00Z
6791,7494,0,Miyawaki Shinichi#,,Fujishima,1963-10-05T00:00:00Z,180.2,86.0,198109,1985-05-01T00:00:00Z
5982,2579,0,Nakahigashi Kenichi,,Kasugano,1978-04-16T00:00:00Z,177.0,107.0,199403,1995-01-01T00:00:00Z
2384,8597,0,Yoshiteru,,Takashima,1949-06-23T00:00:00Z,177.0,78.0,196505,1971-09-01T00:00:00Z
3169,9075,0,Komakiryu Kosei,,Kise,1985-05-11T00:00:00Z,179.0,154.0,200803,2020-07-01T00:00:00Z
736,2733,0,Yukikaze,,Hanakago,1959-06-01T00:00:00Z,186.0,91.0,197503,1982-01-01T00:00:00Z
960,6779,0,Fusanobori Koichi,,Takasago,1955-04-18T00:00:00Z,175.0,140.0,197101,1986-01-01T00:00:00Z
6256,1898,0,Tensoyama,,Minato,1969-07-12T00:00:00Z,173.0,150.5,198503,1990-11-01T00:00:00Z
6420,6742,0,Seiko,,Isegahama,1968-06-17T00:00:00Z,189.0,101.0,198707,1989-05-01T00:00:00Z
830,7250,0,Katayama Shuzo#,,Tokitsukaze,1963-02-24T00:00:00Z,174.5,107.0,197803,1987-07-01T00:00:00Z
4180,9120,0,Enshunada Yuji,,Kitanoumi,1992-04-29T00:00:00Z,167.0,159.0,200803,2014-11-01T00:00:00Z
3199,12502,0,Takamasaki Hiroki,,Chiganoura,1999-11-06T00:00:00Z,172.0,113.0,201803,2020-07-01T00:00:00Z
912,5695,0,Yano Toshiro#,,Izutsu,1955-03-30T00:00:00Z,176.5,111.0,197303,1982-05-01T00:00:00Z
50,12721,4112,Kinbozan,Maegashira 8 West,Kise,1993-06-26T15:00:00Z,195.0,176.0,202109,
8208,11554,0,Kaikozan,,-,0001-01-01T00:00:00Z,,,196501,1965-07-01T00:00:00Z
7813,11030,0,Awata,,Tatsunami,1941-12-12T00:00:00Z,,,195801,1962-11-01T00:00:00Z
7346,6914,0,Takanoshima,,-,0001-01-01T00:00:00Z,,,195205,1960-03-01T00:00:00Z
507,12614,4005,Asashorei,Jonidan 48 West,Takasago,2004-12-23T00:00:00Z,170.0,91.0,202003,
8291,11260,0,Wakanejime,,Izutsu,1944-02-03T00:00:00Z,,,195905,1964-03-01T00:00:00Z
5518,1884,0,Takaoyama Ken#,,Futagoyama,1971-07-17T00:00:00Z,173.6,115.5,198703,1993-07-01T00:00:00Z
3660,575,0,Matsunoryu Koji,,Onomatsu,1979-07-31T00:00:00Z,176.0,144.0,199503,2002-07-01T00:00:00Z
2305,5272,0,Izumiyama Kosei#,,Dewanoumi,1949-12-15T00:00:00Z,176.0,81.0,196705,1972-11-01T00:00:00Z
7831,11047,0,Tominishiki,,Takasago,1941-12-16T00:00:00Z,,,195801,1962-05-01T00:00:00Z
5995,2450,0,Oketani Masaki,,Kokonoe,1977-08-31T00:00:00Z,174.0,75.0,199303,1994-07-01T00:00:00Z
765,1547,0,Suoyama Yoshinobu#,,Oshiogawa,1963-09-14T00:00:00Z,171.3,143.5,197903,1994-05-01T00:00:00Z
2567,4262,0,Hidenishiki Masao,,Isegahama,1939-03-04T00:00:00Z,182.0,102.0,195703,1969-03-01T00:00:00Z
7693,10964,0,Tamurayama,,-,0001-01-01T00:00:00Z,,,195703,1960-03-01T00:00:00Z
5539,1991,0,Meitoriki Makoto,,Takasago,1973-04-23T00:00:00Z,182.0,135.0,198903,1996-03-01T00:00:00Z
6026,2515,0,Himenowaka Kenichi,,Hanakago,1977-09-22T00:00:00Z,175.0,125.0,199309,1996-07-01T00:00:00Z
1765,8053,0,Hirokuni#,,Isegahama,1953-05-21T00:00:00Z,175.0,113.0,196703,1978-01-01T00:00:00Z
8131,11406,0,Takase,,Tokitsukaze,1942-03-05T00:00:00Z,,,196103,1965-09-01T00:00:00Z
7553,6893,0,Murakawa,,Dewanoumi,1939-09-26T00:00:00Z,,,195505,1963-03-01T00:00:00Z
7970,8328,0,Yoshii,,-,0001-01-01T00:00:00Z,,,197503,1975-05-01T00:00:00Z
6683,7350,0,Kuniminato,,Isegahama,1970-03-12T00:00:00Z,175.0,88.0,198509,1987-01-01T00:00:00Z
8788,11419,0,Hisada,,-,0001-01-01T00:00:00Z,,,196103,1961-07-01T00:00:00Z
8054,8794,0,Tamatsurugi,,Kataonami,1949-05-26T00:00:00Z,173.0,75.0,196607,1966-11-01T00:00:00Z
8845,11092,0,Kukuminato,,-,0001-01-01T00:00:00Z,,,195805,1958-07-01T00:00:00Z
7802,11011,0,Matsuwaka,,-,0001-01-01T00:00:00Z,,,195709,1959-05-01T00:00:00Z
2530,8408,0,Hayate,,Nishonoseki,1945-12-26T00:00:00Z,177.0,78.0,196207,1969-05-01T00:00:00Z
3975,482,0,Seigo Daisuke,,Nishonoseki,1976-08-08T00:00:00Z,173.4,117.5,199203,2002-11-01T00:00:00Z
2982,4001,0,Wakakoma Kenzo,,Hanakago,1937-04-20T00:00:00Z,170.0,83.0,195205,1962-03-01T00:00:00Z
4665,6488,0,Takamiiwa Tsubasa,,Azumazeki,1989-09-15T00:00:00Z,180.0,179.0,200503,2005-09-01T00:00:00Z
1805,8070,0,Koganosato,,Futagoyama,1955-12-10T00:00:00Z,172.0,125.0,197005,1978-01-01T00:00:00Z
8003,11143,0,Yoshida,,Hanakago,1942-07-30T00:00:00Z,,,195809,1966-09-01T00:00:00Z
4968,656,0,Hokutoizumi,,Hakkaku,1981-03-03T00:00:00Z,192.0,123.5,199603,2000-09-01T00:00:00Z
8159,11712,0,Terusegawa,,-,0001-01-01T00:00:00Z,,,196407,1966-03-01T00:00:00Z
3067,5252,0,Chiyoasahi Takeshi#,,Dewanoumi,1941-05-25T00:00:00Z,,,195703,1962-03-01T00:00:00Z
8105,11681,0,Fukuda,,-,0001-01-01T00:00:00Z,,,196603,1966-05-01T00:00:00Z
7156,7691,0,Hiroi,,Asahiyama,0001-01-01T00:00:00Z,,,198503,1986-05-01T00:00:00Z
8593,11542,0,Wakaazuma,,-,0001-01-01T00:00:00Z,,,196205,1963-01-01T00:00:00Z
7341,7782,0,Ainosawa,,Azumazeki,0001-01-01T00:00:00Z,,,198705,1987-07-01T00:00:00Z
5176,514,0,Takanomori Ryutaro,,Futagoyama,1977-08-31T00:00:00Z,177.3,117.5,199303,1999-01-01T00:00:00Z
410,6574,2870,Amamidake,Jonidan 61 West,Yamahibiki,1984-11-29T00:00:00Z,178.0,155.5,200511,
8838,11057,0,Kawazu,,-,0001-01-01T00:00:00Z,,,195803,1958-09-01T00:00:00Z
1344,3960,0,Tachikaze Yoshitsune,,Izutsu,1930-08-02T00:00:00Z,175.0,90.0,194905,1960-01-01T00:00:00Z
2597,8439,0,Chichibudake,,Dewanoumi,1946-01-05T00:00:00Z,182.5,106.5,196303,1969-09-01T00:00:00Z
5547,1824,0,Kaioyama Masayoshi#,,Hanaregoma,1965-09-13T00:00:00Z,174.0,156.0,198103,1995-05-01T00:00:00Z
1063,4337,0,Kiyononada Fumiyuki,,Isegahama,1964-07-24T00:00:00Z,177.0,120.0,198003,1988-11-01T00:00:00Z
4006,638,0,Takaarashi Nobuyuki,,Futagoyama,1979-10-12T00:00:00Z,174.0,80.5,199507,2002-11-01T00:00:00Z
2797,8762,0,Akitaiwa,,Dewanoumi,1947-07-04T00:00:00Z,,,196305,1967-01-01T00:00:00Z
5752,1646,0,Minenohana Keiji#,,Magaki,1970-06-13T00:00:00Z,177.0,106.0,198603,1992-09-01T00:00:00Z
1021,4117,0,Misugiiso Takuya,,Hanaregoma,1956-05-11T00:00:00Z,187.0,117.0,197103,1986-09-01T00:00:00Z
3867,414,0,Kyokuryudake Kyoichi,,Oshima,1979-06-29T00:00:00Z,181.5,156.0,199503,2009-09-01T00:00:00Z
7430,10521,0,Koshinoumi,,-,0001-01-01T00:00:00Z,,,195409,1960-09-01T00:00:00Z
114,11814,3224,Wakatakamoto,Makushita 25 East,Arashio,1991-12-29T00:00:00Z,182.0,101.2,200911,
2083,4042,0,Daimonji Kenji,,Nishonoseki,1940-02-21T00:00:00Z,182.0,106.0,195603,1973-07-01T00:00:00Z
3632,394,0,Seiryu Hirokazu,,Nishonoseki,1978-10-23T00:00:00Z,177.5,120.5,199403,2006-07-01T00:00:00Z
5004,592,0,Chiyonoran Kenta,,Kokonoe,1977-08-08T00:00:00Z,172.5,106.5,199305,2001-01-01T00:00:00Z
5208,765,0,Kawano Daigo,,Kasugano,1981-08-14T00:00:00Z,181.0,78.5,199703,1999-05-01T00:00:00Z
6220,7237,0,Takahashi Shinichi,,Kasugano,1971-03-23T00:00:00Z,175.0,77.0,199009,1991-05-01T00:00:00Z
1338,3902,0,Yoshiiyama Tomoichiro,,Dewanoumi,1924-03-13T00:00:00Z,182.0,92.0,194805,1960-03-01T00:00:00Z
5541,1876,0,Yoshinoshima Hisayoshi,,Kumagatani,1971-10-16T00:00:00Z,182.0,110.0,198703,1996-01-01T00:00:00Z
8744,11390,0,Shinozaki,,-,0001-01-01T00:00:00Z,,,196011,1961-09-01T00:00:00Z
4188,5936,0,Kazafuzan Taiga,,Nishikido,1984-04-06T00:00:00Z,184.0,166.5,200311,2014-09-01T00:00:00Z
3813,1038,0,Tachikaze Shuichi,,Oguruma,1984-12-18T00:00:00Z,182.0,138.3,200003,2009-03-01T00:00:00Z
8133,11184,0,Futasewaka,,Asahiyama,1937-09-01T00:00:00Z,,,195901,1966-01-01T00:00:00Z
8667,11165,0,Oniazuma,,-,0001-01-01T00:00:00Z,,,195901,1960-07-01T00:00:00Z
7541,10380,0,Daishiyama#,,-,0001-01-01T00:00:00Z,,,195305,1959-07-01T00:00:00Z
770,2396,0,Fujinobori,,Kokonoe,1964-02-06T00:00:00Z,179.0,107.0,197903,1982-07-01T00:00:00Z
470,11873,3283,Kototora,Sandanme 77 West,Sadogatake,1994-10-22T00:00:00Z,168.0,107.5,201003,
7273,7959,0,Amago,,Tatsutagawa,1959-06-18T00:00:00Z,187.0,110.0,197907,1979-09-01T00:00:00Z
3819,707,0,Fujinokuni Taro,,Nakamura,1981-08-23T00:00:00Z,177.4,110.5,199703,2005-01-01T00:00:00Z
2269,8526,0,Dewanoyama,,Dewanoumi,1947-06-15T00:00:00Z,183.0,104.0,196611,1972-05-01T00:00:00Z
3528,808,0,Yuki Masanori,,Nishonoseki,1982-06-05T00:00:00Z,178.0,129.0,199803,2006-09-01T00:00:00Z
8216,11077,0,Nonaka,,Dewanoumi,1940-07-02T00:00:00Z,,,195805,1965-05-01T00:00:00Z
5867,1429,0,Ishinotani Yu#,,Dewanoumi,1965-11-19T00:00:00Z,183.0,114.0,198103,1992-11-01T00:00:00Z
1965,8310,0,Tanaka,,Nishonoseki,1958-07-18T00:00:00Z,,,197403,1975-05-01T00:00:00Z
3768,1151,0,Maruo Takuya,,Onomatsu,1983-12-23T00:00:00Z,167.0,84.0,200103,2003-01-01T00:00:00Z
959,4317,0,Nishinofuji Katsuji,,Kokonoe,1959-09-04T00:00:00Z,180.0,120.0,197503,1983-01-01T00:00:00Z
